Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Variant Inventory Qty,Metafield: custom.doctors_take [multi_line_text_field]
natural-preservative-free-eye-drops-for-redness-by-sunnie-11ml-bottle-330-drops,"Natural Preservative Free Eye Drops for Redness by Sunnie, 11mL Bottle (330+ Drops)","<div data-pf-type=""Block"">
<div data-pf-type=""Image""><img src=""https://cdn.shopify.com/s/files/1/0532/7477/1615/t/17/assets/5aecd10a4d014006ad064c56032966e6-1665402397633.svg?v=1665402398"" loading=""lazy"" width=""43"" height=""73""></div>
<h3 data-product-type=""title"" data-product-id=""6192259825823"" data-pf-type=""ProductTitle"">Redness</h3>
</div>
<div data-show-button=""true"" data-more="""" data-less="""" data-product-type=""content"" data-product-id=""6192259825823"" data-pf-type=""ProductDescription"" data-loaded-des=""true"">
<p><strong>Daily support for puffy and red eyes without damaging and harsh chemicals</strong></p>
<h3 data-pf-type=""Heading""><strong>Sunnie Natural Redness Formula</strong></h3>
<p data-pf-type=""Paragraph""><span data-pf-type=""Text""><span>· Euphrasia </span>- reduces dryness and irritation, soothes ocular tissue, helpful for allergies and inflammation<br><br><span>· Chamomile</span>- high in antioxidants, relaxes and soothes, targets pain and Inflammation<br><br><span>· Pasque Flower (Pulsatilla)</span>- used to treat inflammation, swelling, and irritation, relief for itching, hay fever, and watery eyes<br><br><span>· Hepar Sulphuris Calcareum</span>- relief for stinging, dryness, burning,and watery discharge due to environmental stress<br><br><span>· Hyaluronic Acid </span>- “nature’s moisture molecule” binds and retains water, reduces tear evaporation</span></p>
<h3 data-pf-type=""Heading""><strong><span data-pf-type=""Text"">Natural Plant-Based Formulas</span></strong></h3>
<div data-pf-type=""Block"">
<div data-pf-type=""Block"">
<p data-pf-type=""Paragraph""><strong><span data-pf-type=""Text"">Hyaluronic Acid</span></strong></p>
<p data-pf-type=""Paragraph""><span data-pf-type=""Text"">Nature’s moisture molecule. Binds and retains water on the surface of the eye for better moisture and reduced tear loss.</span></p>
</div>
</div>
<div data-pf-type=""Block"">
<div data-pf-type=""Block"">
<p data-pf-type=""Paragraph""><strong><span data-pf-type=""Text"">Hypromellose</span></strong></p>
<p data-pf-type=""Paragraph""><span data-pf-type=""Text"">Plant-based artificial tears. Relieves dryness and irritation while helping to lubricate, irrigate, and protect the eye’s surface.</span></p>
</div>
</div>
<div data-pf-type=""Block"">
<div data-pf-type=""Block"">
<p data-pf-type=""Paragraph""><strong><span data-pf-type=""Text"">Homeopathically Medicated</span></strong></p>
<p data-pf-type=""Paragraph""><span data-pf-type=""Text"">Nature’s moisture molecule. Binds and retains water on the surface of the eye for better moisture and reduced tear loss.</span></p>
<h3 data-pf-type=""Heading""><span data-pf-type=""Text"">Your Daily Ritual</span></h3>
<p data-pf-type=""Paragraph""><span data-pf-type=""Text"">Protect your eyes from the stresses of modern life and stimulate your natural healing process</span></p>
<div data-pf-type=""Block"">
<div data-pf-type=""Block"">
<p data-pf-type=""Paragraph""><strong><span data-pf-type=""Text"">Apply</span></strong></p>
<p data-pf-type=""Paragraph""><span data-pf-type=""Text"">Tilt your head back and look at the blue dot</span></p>
</div>
</div>
<div data-pf-type=""Block"">
<div data-pf-type=""Block"">
<p data-pf-type=""Paragraph""><strong><span data-pf-type=""Text"">Rest</span></strong></p>
<p data-pf-type=""Paragraph""><span data-pf-type=""Text"">Relax and close your eyelids for 30 seconds</span></p>
</div>
</div>
<div data-pf-type=""Block"">
<div data-pf-type=""Block"">
<p data-pf-type=""Paragraph""><strong><span data-pf-type=""Text"">Open</span></strong></p>
<p data-pf-type=""Paragraph""><span data-pf-type=""Text"">Blink the drops away and face the day with a fresh outlook</span></p>
<h3 data-pf-type=""Heading""><span data-pf-type=""Text"">Better for You, Better for Nature</span></h3>
<p data-pf-type=""Paragraph""><span data-pf-type=""Text"">Nature takes good care of us, so we do our best to return the favor.</span></p>
<p data-pf-type=""Paragraph""><span data-pf-type=""Text"">· Plant-based ingredients<br>· Eco-friendly cardboard tube · Recycled bubble packaging<br>· 8 times less plastic used*<br>· 25 times less drug waste*<br>· 9 times less transportation energy use*</span></p>
<p data-pf-type=""Paragraph""><span data-pf-type=""Text"">*Based on a month’s usage of a drop per eye, twice per day</span></p>
</div>
</div>
</div>
</div>
</div>",Eyecare Center - Keratoconus,,Eye Drops,"custom dry eye kits, Eye Drops, Kopy, PF Multidose, Preservative-Free, Quickshop, Retail Product, Sunnie, volume_discounts, Wholesale Inventory",false,Title,Default Title,,,,,,,,DER8801,0.0,shopify,continue,manual,21.95,25.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/sunnie-natural-pf-eye-drops-redness-cir-a-984144.png?v=1696548152,1,"Natural Preservative Free Eye Drops for Redness by Sunnie, 11mL Bottle (330+ Drops) - Dry Eye Treatment",false,"Natural Preservative Free Eye Drops for Redness by Sunnie, 11mL","Buy Natural Preservative Free Eye Drops for Redness by Sunnie, 11mL Bottle (330+ Drops) online. Doctor recommended dry eye relief.",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/sunnie-natural-pf-eye-drops-redness-cir-a-984144.png?v=1696548152,kg,,,active,10,
natural-preservative-free-eye-drops-for-redness-by-sunnie-11ml-bottle-330-drops,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/sunnie-natural-pf-eye-drops-redness-cir-b-365010.png?v=1696548152,2,"Natural Preservative Free Eye Drops for Redness by Sunnie, 11mL Bottle (330+ Drops) - Dry Eye Treatment",,,,,,,,,,,,,,,,,,,,,,active,10,
natural-preservative-free-eye-drops-for-redness-by-sunnie-11ml-bottle-330-drops,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/sunnie-natural-pf-eye-drops-redness-cir-c-424761.png?v=1696548152,3,"Natural Preservative Free Eye Drops for Redness by Sunnie, 11mL Bottle (330+ Drops) - Dry Eye Treatment",,,,,,,,,,,,,,,,,,,,,,active,10,
regener-eyes-pro-3-pack-eye-drops-3-x-3ml-bottles-2-3-month-supply,"Regener-eyes PRO 3-Pack Eye Drops (3 x 3mL Bottles, 2-3 Month Supply)","<h3><strong>When you click ""Order Now"" you will be taken to the Dry Eye Rescue's portal where you can request orders directly with Regener-Eyes.  This allows you to speak with a Regener-Eyes specialist to expedite your order.</strong></h3>
<h3><strong>About</strong></h3>
<p><span><span class=""il"">Regener</span>-Eyes® is an</span><span> </span><strong>that is preservative free</strong><span>. </span></p>
<p><span><span class=""il"">Regener</span>-Eyes® Ophthalmic Solution, Professional Strength, and LITE are used as a lubricant to prevent further irritation or To Relieve Dryness of the Eye.</span></p>
<h3><strong>Technology</strong></h3>
<p><span><span class=""il"">Regener</span>-Eyes® Ophthalmic Solution helps increase lubrication and hydration of the corneal surface. This helps to Relieve Dryness of the Eye.</span></p>
<p><span><span class=""il"">Regener</span>-Eyes® Ophthalmic Solution has an excellent safety profile.</span></p>
<p><span><span class=""il"">Regener</span>-Eyes® is non-steroidal. Instead, it helps to protect and relieve dryness of the eye.</span></p>
<p><span>Each product is preservative-free.</span></p>
<p><span>Each batch of <span class=""il"">Regener</span>-Eyes® is tested to ensure quality, sterility, and safety.</span></p>
<p><span><span class=""il"">Regener</span>-Eyes is in compliance with all Federal regulatory laws.</span></p>
<h3><strong>Dosage and Administration </strong></h3>
<p><span><span class=""il"">Regener</span>-Eyes® Ophthalmic Solution, Professional Strength and LITE: Instill one to four drops, one to four times per day in each eye, or as recommended by your Eye Care Professional (ECP).</span></p>
<p><span>Contact lenses should be removed prior to administration of <span class=""il"">Regener</span>-Eyes® Professional Strength and LITE products. Contact lenses may be reinserted 15 minutes following administration of <span class=""il"">Regener</span>-Eyes® Ophthalmic Solutions. </span></p>
<p><span>The tip of the vial should not touch any surfaces including the eye to avoid contamination of the products and injury to the eye. Following each use, the screw cap should be placed on the vial and twisted to seal the ophthalmic solution vial. </span></p>
<h3><strong>Safety</strong></h3>
<p><span>Each batch of <span class=""il"">Regener</span>-Eyes® Ophthalmic Solution, Professional Strength and LITE are released based on the quality and safety of both products.</span></p>
<h3><strong>Storage and Shelf Life</strong></h3>
<p><span><span class=""il"">Regener</span>-Eyes® Professional Strength can be stored at room temperature until the bottle is opened. Once opened, it should be stored in a standard refrigerator and used within 90 days.</span></p>
<p><span><span class=""il"">Regener</span>-Eyes® LITE can be stored at room temperature opened or unopened. Once opened, it should be used within 90 days.</span></p>
<p><span>Both Professional Strength and LITE have a two (2) year shelf life if unopened.</span></p>",Eyecare Center - Keratoconus,,Eye Drops,"Biologic Drop, Kopy, Lubricants, Regener-Eyes, volume_discounts, Wholesale Inventory",false,Title,Default Title,,,,,,,,DER6441,0.0,shopify,continue,manual,506.95,599.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/regener-eyes-pro-3pack-product-shot-cir-a-360482.png?v=1696548151,1,,false,"Regener-eyes PRO 3-Pack Eye Drops (3 x 3mL Bottles, 2-3 Month Supply)","When you click ""Order Now"" you will be taken to the Dry Eye Rescue's portal where you can request orders directly with Regener-Eyes.  This allows you to speak with a Regener-Eyes specialist to expedite your order.
About
Regener-Eyes® is an that is preservative free. 
Regener-Eyes® Ophthalmic Solutio",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/regener-eyes-pro-3pack-product-shot-cir-a-360482.png?v=1696548151,kg,,,active,10,
regener-eyes-pro-3-pack-eye-drops-3-x-3ml-bottles-2-3-month-supply,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/regener-eyes-pro-3pack-product-shot-cir-b-924309.png?v=1696548151,2,,,,,,,,,,,,,,,,,,,,,,,active,10,
biotrue-hydration-boost-eye-drops-preservative-free-soft-contact-lens-friendly-for-irritated-and-dry-eyes-10-ml-pack-of-2-600-drops,"Biotrue Hydration Boost Eye Drops, Preservative Free, Soft Contact Lens Friendly for Irritated and Dry Eyes (10 mL), Pack of 2 (600+ Drops)","<h3><strong>Highlights</strong></h3>
<div>
<div>
<ul>
<li><span>NATURALLY INSPIRED INGREDIENTS: Biotrue Hydration Boost Eye Drops are enhanced with HA (Hyaluronan), Antioxidant, and Electrolyte and provide instant moisture for dry eyes.</span></li>
</ul>
</div>
<div>
<ul>
<li><span>INSTANT MOISTURE: For dry, irritated eyes due to screen and environmental stressors.</span></li>
</ul>
</div>
<div>
<ul>
<li><span>Special preservative free, multi-dose bottle.</span></li>
</ul>
</div>
<div>
<ul>
<li><span>BIOTRUE EYE DROPS: Not only are the Hydration Boost Eye Drops free of preservatives but they are also pH balanced for comfort.</span></li>
</ul>
</div>
<div>
<ul>
<li><span>EYE DROPS &amp; MORE: Bausch + Lomb makes eye care products you can trust, from contact lens solutions to eye drops, vitamins, &amp; ointments to help your eyes feel moisturized and protected.</span></li>
</ul>
<h3><strong>Description</strong></h3>
<div data-test=""item-details-description"">Biotrue uses naturally inspired features in our formulas and bio inspired designs for our contacts – even using some ingredients found naturally in your tears! Because we think your eyes know best when it comes to taking care of themselves. Sometimes they just need a little extra help.</div>
<div data-test=""item-details-description"">
<h3><strong>Specifications</strong></h3>
<div>
<div>
<b>Suggested Age:</b>All Ages</div>
<hr>
</div>
<div>
<div>
<b>Product Warning:</b>Keep out of reach of children</div>
<hr>
</div>
<div>
<div>
<b>Product Form:</b>Drops</div>
<hr>
</div>
<div>
<div>
<b>Package Quantity:</b>2</div>
<hr>
</div>
<div>
<div>
<b>Contact Lens Type:</b>Soft</div>
<hr>
</div>
<div>
<div>
<b>Net weight:</b>.66 fl oz (US)</div>
<hr>
</div>
<div>
<b>TCIN</b>:82244899<hr>
</div>
<div>
<b>UPC</b>:310119022795<hr>
</div>
<div>
<b>Item Number (DPCI)</b>:245-09-2686<hr>
</div>
<div>
<b>Origin</b>:Assem USA w/foreign/dom. parts</div>
</div>
</div>
</div>",Eyecare Center - Keratoconus,,Eye Drops,"Bausch and Lomb, BioTrue, custom dry eye kits, Eye Drops, Kopy, PF Multidose, Preservative-Free, Quickshop, Retail Product, volume_discounts, Wholesale Inventory",false,Title,Default Title,,,,,,,,DER4932,0.0,shopify,continue,manual,29.95,34.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/bausch-lomb-bio-true-hydration-boost-pf-2-pack-cir-a-747781.png?v=1696548150,1,"Biotrue Hydration Boost Eye Drops, Preservative Free, Soft Contact Lens Friendly for Irritated and Dry Eyes (10 mL), Pack of 2 (600+ Drops) - Dry Eye Treatment",false,"Biotrue Hydration Boost Eye Drops, Preservative Free, Soft Contact","Buy Biotrue Hydration Boost Eye Drops, Preservative Free, Soft Contact Lens Friendly for Irritated and Dry Eyes (10 mL), Pack of 2 (600+ Drops) online. Doctor recommended dry eye relief.",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/bausch-lomb-bio-true-hydration-boost-pf-2-pack-cir-a-747781.png?v=1696548150,kg,,,active,10,
biotrue-hydration-boost-eye-drops-preservative-free-soft-contact-lens-friendly-for-irritated-and-dry-eyes-10-ml-pack-of-2-600-drops,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/bausch-lomb-bio-true-hydration-boost-pf-2-pack-cir-b-400852.png?v=1696548150,2,"Biotrue Hydration Boost Eye Drops, Preservative Free, Soft Contact Lens Friendly for Irritated and Dry Eyes (10 mL), Pack of 2 (600+ Drops) - Dry Eye Treatment",,,,,,,,,,,,,,,,,,,,,,active,10,
regener-eyes-lite-eye-drops-3ml-bottle-3-4-week-supply-free-2-day-shipping,"Regener-Eyes Lite Eye Drops (3mL Bottle, 3-4 Week Supply) Free 2-Day Shipping","<h3><strong>Due to Manufacturer restrictions, Dry Eye Rescue no longer sells Regener-Eyes drops from our central distribution center.  When you click ""Order Now"" you will be taken to the Dry Eye Rescue's portal where you can request orders directly with Regener-Eyes.</strong></h3>
<h3><strong>About</strong></h3>
<p><span><span class=""il"">Regener</span>-Eyes® is an</span><span> </span><strong>that is preservative free</strong><span>. </span></p>
<p><span><span class=""il"">Regener</span>-Eyes® Ophthalmic Solution, Professional Strength, and LITE are used as a lubricant to prevent further irritation or To Relieve Dryness of the Eye.</span></p>
<h3><strong>Technology</strong></h3>
<p><span><span class=""il"">Regener</span>-Eyes® Ophthalmic Solution helps increase lubrication and hydration of the corneal surface. This helps to Relieve Dryness of the Eye.</span></p>
<p><span><span class=""il"">Regener</span>-Eyes® Ophthalmic Solution has an excellent safety profile.</span></p>
<p><span><span class=""il"">Regener</span>-Eyes® is non-steroidal. Instead, it helps to protect and relieve dryness of the eye.</span></p>
<p><span>Each product is preservative-free.</span></p>
<p><span>Each batch of <span class=""il"">Regener</span>-Eyes® is tested to ensure quality, sterility, and safety.</span></p>
<p><span><span class=""il"">Regener</span>-Eyes is in compliance with all Federal regulatory laws.</span></p>
<h3><strong>Dosage and Administration </strong></h3>
<p><span><span class=""il"">Regener</span>-Eyes® Ophthalmic Solution, Professional Strength and LITE: Instill one to four drops, one to four times per day in each eye, or as recommended by your Eye Care Professional (ECP).</span></p>
<p><span>Contact lenses should be removed prior to administration of <span class=""il"">Regener</span>-Eyes® Professional Strength and LITE products. Contact lenses may be reinserted 15 minutes following administration of <span class=""il"">Regener</span>-Eyes® Ophthalmic Solutions. </span></p>
<p><span>The tip of the vial should not touch any surfaces including the eye to avoid contamination of the products and injury to the eye. Following each use, the screw cap should be placed on the vial and twisted to seal the ophthalmic solution vial. </span></p>
<h3><strong>Safety</strong></h3>
<p><span>Each batch of <span class=""il"">Regener</span>-Eyes® Ophthalmic Solution, Professional Strength and LITE are released based on the quality and safety of both products.</span></p>
<h3><strong>Storage and Shelf Life</strong></h3>
<p><span><span class=""il"">Regener</span>-Eyes® Professional Strength can be stored at room temperature until the bottle is opened. Once opened, it should be stored in a standard refrigerator and used within 90 days.</span></p>
<p><span><span class=""il"">Regener</span>-Eyes® LITE can be stored at room temperature opened or unopened. Once opened, it should be used within 90 days.</span></p>
<p><span>Both Professional Strength and LITE have a two (2) year shelf life if unopened.</span></p>",Eyecare Center - Keratoconus,,Eye Drops,"Eye Drops, Kopy, PF Multidose, Regener-Eyes, volume_discounts, Wholesale Inventory",false,Title,Default Title,,,,,,,,DER315,0.0,shopify,continue,manual,85.95,89.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/regener-eyes-lite-version-cir-a-253761.png?v=1696548149,1,,false,"Regener-Eyes Lite Eye Drops (3mL Bottle, 3-4 Week Supply) Free 2-Day Shipping","Due to Manufacturer restrictions, Dry Eye Rescue no longer sells Regener-Eyes drops from our central distribution center.  When you click ""Order Now"" you will be taken to the Dry Eye Rescue's portal where you can request orders directly with Regener-Eyes.
About
Regener-Eyes® is an that is preservati",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/regener-eyes-lite-version-cir-a-253761.png?v=1696548149,kg,,,active,10,
regener-eyes-lite-eye-drops-3ml-bottle-3-4-week-supply-free-2-day-shipping,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/regener-eyes-lite-version-cir-b-473238.png?v=1696548149,2,,,,,,,,,,,,,,,,,,,,,,,active,10,
regener-eyes-lite-3-pack-eye-drops-3-x-3ml-bottles-2-month-supply,"Regener-Eyes Lite 3-Pack Eye Drops (3 x 3mL Bottles, 2 Month Supply)","<h3><strong>When you click ""Order Now"" you will be taken to the Dry Eye Rescue's portal where you can request orders directly with Regener-Eyes.  This allows you to speak with a Regener-Eyes specialist to expedite your order.</strong></h3>
<h3><strong>About</strong></h3>
<p><span><span class=""il"">Regener</span>-Eyes® is an</span><span> </span><strong>that is preservative free</strong><span>. </span></p>
<p><span><span class=""il"">Regener</span>-Eyes® Ophthalmic Solution, Professional Strength, and LITE are used as a lubricant to prevent further irritation or To Relieve Dryness of the Eye.</span></p>
<h3><strong>Technology</strong></h3>
<p><span><span class=""il"">Regener</span>-Eyes® Ophthalmic Solution helps increase lubrication and hydration of the corneal surface. This helps to Relieve Dryness of the Eye.</span></p>
<p><span><span class=""il"">Regener</span>-Eyes® Ophthalmic Solution has an excellent safety profile.</span></p>
<p><span><span class=""il"">Regener</span>-Eyes® is non-steroidal. Instead, it helps to protect and relieve dryness of the eye.</span></p>
<p><span>Each product is preservative-free.</span></p>
<p><span>Each batch of <span class=""il"">Regener</span>-Eyes® is tested to ensure quality, sterility, and safety.</span></p>
<p><span><span class=""il"">Regener</span>-Eyes is in compliance with all Federal regulatory laws.</span></p>
<h3><strong>Dosage and Administration </strong></h3>
<p><span><span class=""il"">Regener</span>-Eyes® Ophthalmic Solution, Professional Strength and LITE: Instill one to four drops, one to four times per day in each eye, or as recommended by your Eye Care Professional (ECP).</span></p>
<p><span>Contact lenses should be removed prior to administration of <span class=""il"">Regener</span>-Eyes® Professional Strength and LITE products. Contact lenses may be reinserted 15 minutes following administration of <span class=""il"">Regener</span>-Eyes® Ophthalmic Solutions. </span></p>
<p><span>The tip of the vial should not touch any surfaces including the eye to avoid contamination of the products and injury to the eye. Following each use, the screw cap should be placed on the vial and twisted to seal the ophthalmic solution vial. </span></p>
<h3><strong>Safety</strong></h3>
<p><span>Each batch of <span class=""il"">Regener</span>-Eyes® Ophthalmic Solution, Professional Strength and LITE are released based on the quality and safety of both products.</span></p>
<h3><strong>Storage and Shelf Life</strong></h3>
<p><span><span class=""il"">Regener</span>-Eyes® Professional Strength can be stored at room temperature until the bottle is opened. Once opened, it should be stored in a standard refrigerator and used within 90 days.</span></p>
<p><span><span class=""il"">Regener</span>-Eyes® LITE can be stored at room temperature opened or unopened. Once opened, it should be used within 90 days.</span></p>
<p><span>Both Professional Strength and LITE have a two (2) year shelf life if unopened.</span></p>",Eyecare Center - Keratoconus,,Eye Drops,"Eye Drops, Kopy, PF Multidose, Regener-Eyes, volume_discounts, Wholesale Inventory",false,Title,Default Title,,,,,,,,DER8000,0.0,shopify,continue,manual,224.95,269.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/regener-eyes-lite-3pack-cir-a-252675.png?v=1696548149,1,,false,"Regener-Eyes Lite 3-Pack Eye Drops (3 x 3mL Bottles, 2 Month Supply)","When you click ""Order Now"" you will be taken to the Dry Eye Rescue's portal where you can request orders directly with Regener-Eyes.  This allows you to speak with a Regener-Eyes specialist to expedite your order.
About
Regener-Eyes® is an that is preservative free. 
Regener-Eyes® Ophthalmic Solutio",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/regener-eyes-lite-3pack-cir-a-252675.png?v=1696548149,kg,,,active,10,
